"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x3d5426746440dea892f4d006b501eb3aba68924e308e46dd94ca469edb550059","1614698571",2021-03-02 15:22:51,Sell,2605.7167900804, HOPR, 2176.83723936787, DAI,0.83540823,DAI per HOPR,Uniswap v2
"0xebd4dfc3d8a3d8590848726afc481697b632123a67131b5b15a6d42f17628765","1614698673",2021-03-02 15:24:33,Sell,6305.39590527263, HOPR, 5265.20899321566, DAI,0.83503226,DAI per HOPR,Uniswap v2
"0xf64fb05f854da57b3721e5440a80fc0f215906c364add02c30cdb2ff2fb55d68","1614698753",2021-03-02 15:25:53,Buy,21355.1597214258, DAI, 25396.2700180808, HOPR,0.84087780,DAI per HOPR,Uniswap v2
"0xf6d5299825840d3d9a87c405f5ea8be8fb25e43c224836f610d0217ee6a9db0c","1614698940",2021-03-02 15:29:00,Sell,580.116709785426, HOPR, 485.496490477211, DAI,0.83689451,DAI per HOPR,Uniswap v2
"0x75c369525b894e116e8e41b53d4f2e5f6cc0b804d1edc2b646a5a2f6c2352e0c","1614699109",2021-03-02 15:31:49,Sell,3000, HOPR, 2510.22926307489, DAI,0.83674309,DAI per HOPR,Uniswap v2
"0x47fcfa37e637b85b319bcc358f034bb78397e9623b9c43a6f18aa3f40e05faa1","1614699773",2021-03-02 15:42:53,Buy,9989.68675915753, DAI, 11861.9197554364, HOPR,0.84216442,DAI per HOPR,Uniswap v2
"0x3128ac08dabb64166f95194e7d2ba8c37ff2939d7b68c397bf34779aebcd60fe","1614699821",2021-03-02 15:43:41,Sell,2642.56813268516, HOPR, 2213.18271487139, DAI,0.83751207,DAI per HOPR,Uniswap v2
"0xb4cfdbacc5fe8c57078ba32f84584d21095125d91fbeb464d9626e43ca6afff6","1614699980",2021-03-02 15:46:20,Buy,19601.7827078382, DAI, 23240.2645609315, HOPR,0.84344060,DAI per HOPR,Uniswap v2
"0xa78864bf7981b8f2f04d369644d525d74c682f2e9799d180a8c2ac3fdeee2118","1614699980",2021-03-02 15:46:20,Buy,2247.59036254274, DAI, 2661.27980007741, HOPR,0.84455245,DAI per HOPR,Uniswap v2
"0xcdd393809db968de220c4a3aa7d659ea9a0e1b918f68813e7fa937650940752d","1614700050",2021-03-02 15:47:30,Buy,0.9, ETH, 1654.8402643581, HOPR,0.00054386,ETH per HOPR,Uniswap v2
"0x96694f0ba3b6d5ffa03f902a63912106ce01e1a99b75a7708c628af7bc9cf884","1614700277",2021-03-02 15:51:17,Sell,20000, HOPR, 16775.1514696349, DAI,0.83875757,DAI per HOPR,Uniswap v2
"0x19db187a476173d3d5284d9869dd28e4a13c250aff4a4686b3c93456a6c901d6","1614700333",2021-03-02 15:52:13,Sell,10898.4846056153, HOPR, 9126.88792149996, DAI,0.83744559,DAI per HOPR,Uniswap v2
"0xec75769e4bdc58b23eba8d1b06ace982b59467adcfebd4f5d77e4fb8c9b28102","1614700542",2021-03-02 15:55:42,Buy,1457.09801344065, DAI, 1730.31162494243, HOPR,0.84210150,DAI per HOPR,Uniswap v2
"0xed8d440d9cfaaf16977545fcd3a4a8a3d0c336c0d83f6ba7112dbdb41d4e02cb","1614700596",2021-03-02 15:56:36,Sell,1265.65571010563, HOPR, 0.689544844434931, ETH,0.00054481,ETH per HOPR,Uniswap v2
"0x83213d2ad903a873e625406d59f716b93f2290271cb9853cbf100a969fe28e8e","1614700732",2021-03-02 15:58:52,Buy,0.0320973951357623, ETH, 59.9788019683855, HOPR,0.00053515,ETH per HOPR,Uniswap v2
"0x78d6bde35bdb792a61c1adf933c5b4d18b209f6b3245006f178308344b122576","1614700940",2021-03-02 16:02:20,Buy,0.193, ETH, 357.699651037058, HOPR,0.00053956,ETH per HOPR,Uniswap v2
"0x1153b897ebd022e189c6f5af785fb07f0d633984f8755c637fd7a6f133cbd47c","1614701471",2021-03-02 16:11:11,Sell,1538.49391419293, HOPR, 1287.81944318616, DAI,0.83706502,DAI per HOPR,Uniswap v2
"0x57867f682bf12bb23243a8ef2dfa3fd8bd83f4ce3695e62da165adffb4d08169","1614701675",2021-03-02 16:14:35,Sell,4753.51683085869, HOPR, 3977.73709138549, DAI,0.83679878,DAI per HOPR,Uniswap v2
"0x01790b50171d32b815c84520c3af59db0e65d8365f18055a112b24ef30b5e526","1614702106",2021-03-02 16:21:46,Buy,4986.56826300447, DAI, 5923.04872310354, HOPR,0.84189216,DAI per HOPR,Uniswap v2
"0xc789d3809752f9edc939b80d581816a8d448bfda80baa7d17eb7ecaee549edb8","1614702522",2021-03-02 16:28:42,Buy,0.3, ETH, 546.149763756691, HOPR,0.00054930,ETH per HOPR,Uniswap v2
"0xb096caff59a1680166041eaef39ed1ba1a81b79ab085951edc387df65c81cda2","1614702538",2021-03-02 16:28:58,Buy,266.067829202701, DAI, 315.935340007318, HOPR,0.84215912,DAI per HOPR,Uniswap v2
"0x5346d0a6c4b2e77ad95cebfa0eb78609ee36266f3e7a93de18b34288cc064555","1614703057",2021-03-02 16:37:37,Buy,4190.81533550965, DAI, 4974.94032603959, HOPR,0.84238505,DAI per HOPR,Uniswap v2
"0x39d6c373ec5a30776598244158871b6fe3671cad6c493c743d0e6c4a3edcf501","1614703850",2021-03-02 16:50:50,Sell,5720.33010543136, HOPR, 4789.67844234749, DAI,0.83730805,DAI per HOPR,Uniswap v2
"0xdb0f3f423a4f6f993fd7b882d73582818e58c2110f5bc773c03940ceec66751d","1614704149",2021-03-02 16:55:49,Sell,1684.4822393973, HOPR, 0.89965089278167, ETH,0.00053408,ETH per HOPR,Uniswap v2
"0x7ba32987ffea4209e13aeaf14983d8368a150cead94f22d31e9e88864129a3bc","1614704260",2021-03-02 16:57:40,Sell,20000, HOPR, 16724.4053596638, DAI,0.83622027,DAI per HOPR,Uniswap v2
"0x6180d61bff87eabecd64a26a7628a1dc85616c2c11585a894880d8efd1be9e62","1614704583",2021-03-02 17:03:03,Sell,20503.5789995199, HOPR, 17110.4390104808, DAI,0.83450987,DAI per HOPR,Uniswap v2
"0x3ddfc5519eff2a1fad0ddbba269b418f1a33029b12d2a052335ecaa9058b53a7","1614704720",2021-03-02 17:05:20,Sell,14257.7789054255, HOPR, 11877.3798424885, DAI,0.83304559,DAI per HOPR,Uniswap v2
"0x6a15a975d3912026a2ac28e0c9983759df0d39497d9f9eeb8aed3e10a824d309","1614704781",2021-03-02 17:06:21,Buy,1, ETH, 1854.83061524863, HOPR,0.00053913,ETH per HOPR,Uniswap v2
"0xb6f349bde56359285912710997bcf902e1483ca7bd32969d7d4690c492f97991","1614705012",2021-03-02 17:10:12,Sell,1500, HOPR, 1248.57360459106, DAI,0.83238240,DAI per HOPR,Uniswap v2
"0x77f3b2dc12508579ec0f31e77661b1ccc65def1c27a58ca8061137bcd75062a2","1614705050",2021-03-02 17:10:50,Buy,543.491919106561, DAI, 649.051554424207, HOPR,0.83736325,DAI per HOPR,Uniswap v2
"0xad8d35f3e8c7439610d022dd3f40a26d7ac3fa0be7601f8294c23a0342493c0a","1614705363",2021-03-02 17:16:03,Buy,3471.73886651033, DAI, 4145.0319452729, HOPR,0.83756625,DAI per HOPR,Uniswap v2
"0x29af1c57a97544a8bde011052b5498da86cdb2b35f8cc21455d3855a9c81f71f","1614705377",2021-03-02 17:16:17,Sell,10464.387103817, HOPR, 8709.34652651498, DAI,0.83228444,DAI per HOPR,Uniswap v2
"0xf504b08aa30352186a715790cb5cd464fc8066df42067899ebeafb379266e631","1614705441",2021-03-02 17:17:21,Sell,30000, HOPR, 24917.6802854168, DAI,0.83058934,DAI per HOPR,Uniswap v2
"0xc89f28e8b3d6a2f3d87e6d80b81e613b0b63a7ddc1f27480506c8acf781a0a0b","1614705672",2021-03-02 17:21:12,Sell,1428.74068914599, HOPR, 1184.8157832346, DAI,0.82927279,DAI per HOPR,Uniswap v2
"0x0617f7cbba76dfce72418226cafbfbf5b892df5d0492981da177e2e2ff5a437f","1614706052",2021-03-02 17:27:32,Sell,5270, HOPR, 4368.79482827081, DAI,0.82899333,DAI per HOPR,Uniswap v2
"0x5379ded8cc6e915fdb3e99db295017be657c2887a6d48ffcb08a3c25d582e371","1614706067",2021-03-02 17:27:47,Buy,1586.81243219523, DAI, 1902.99930087675, HOPR,0.83384814,DAI per HOPR,Uniswap v2
"0x16b15cd7131e14caf6db043dc5acf8b0cf082a630beaae3b1367ad16121385c9","1614706236",2021-03-02 17:30:36,Buy,1266.82988522274, DAI, 1518.99470362223, HOPR,0.83399230,DAI per HOPR,Uniswap v2
"0xf03d41bdaddaec47c9834553b6733560bdf2cc8a287d89b083557f0e0cd3cb01","1614706316",2021-03-02 17:31:56,Sell,2280.05919583458, HOPR, 1890.08815583567, DAI,0.82896451,DAI per HOPR,Uniswap v2
"0x07b72cf2375e226a3744428c6abd4ba8341651fd31c82d524c7be529c0d671d4","1614706393",2021-03-02 17:33:13,Sell,36000, HOPR, 29785.3779906377, DAI,0.82737161,DAI per HOPR,Uniswap v2
"0x132c35ee085894a54cdc05f4ed0d702af351ec3cd097570338e4dea4b9f78296","1614706393",2021-03-02 17:33:13,Sell,19426.280112, HOPR, 16027.9988091801, DAI,0.82506783,DAI per HOPR,Uniswap v2
"0x77a69dba45a73f3ce9fafef8094b31972cc9600ff463713cae2c3085dea67bda","1614706453",2021-03-02 17:34:13,Buy,1650, DAI, 1989.59938784906, HOPR,0.82931268,DAI per HOPR,Uniswap v2
"0xeaafa291b2e025d0270eea76e0f88a31170b5bddeed758d8668a66a96b764e22","1614706523",2021-03-02 17:35:23,Sell,15992, HOPR, 13173.6698535519, DAI,0.82376625,DAI per HOPR,Uniswap v2
"0x4acbaa2b93d76ea1eac755cd9884da44d404a370002a248c0089bc3fd5c70715","1614706589",2021-03-02 17:36:29,Sell,10820.7812635734, HOPR, 8901.80125319402, DAI,0.82265791,DAI per HOPR,Uniswap v2
"0x2e1aa21810a298f9de5d47aa7a248145b35ed9c1a9de15b9a03b5e3db77207b3","1614706746",2021-03-02 17:39:06,Sell,31984, HOPR, 26255.5230178549, DAI,0.82089554,DAI per HOPR,Uniswap v2
"0xef83cc4a5a86ff502b22623aa2b2847e9e91aafe1271d40d532426634b733af9","1614706759",2021-03-02 17:39:19,Sell,1720.23284685527, HOPR, 1409.74469623704, DAI,0.81950807,DAI per HOPR,Uniswap v2
"0xf8cfc070b10f8d3eca7c2ba60d24e965b915966f701d09a32c0791ac11e30a41","1614706807",2021-03-02 17:40:07,Buy,4123.73971994781, DAI, 5001, HOPR,0.82458303,DAI per HOPR,Uniswap v2
"0x82db7f175a7eea7cb20356554192362675a5ea31c2d95a975315b2bf6fa0bf75","1614706811",2021-03-02 17:40:11,Sell,34997.5, HOPR, 28642.5342022744, DAI,0.81841658,DAI per HOPR,Uniswap v2
"0x7f46e15440f1cf676b68b0d370fcdfa2f590d600bab5268e1688922088119fad","1614706899",2021-03-02 17:41:39,Buy,4357.25935583107, DAI, 5300, HOPR,0.82212441,DAI per HOPR,Uniswap v2
"0x848655d69bc002a557b7859d8df1df68b507d2b1040b7f6d32c7fe8f7797098e","1614707212",2021-03-02 17:46:52,Sell,23700, HOPR, 19349.8716368732, DAI,0.81645028,DAI per HOPR,Uniswap v2
"0x2b229a6012d583ed0c9a3534ab9096fe7bd994aa8f0f6e7c18c7a297f71e9737","1614707326",2021-03-02 17:48:46,Sell,16466.34, HOPR, 13416.9851551109, DAI,0.81481283,DAI per HOPR,Uniswap v2
"0x1ea6c4952bd2b43674310dc2147fdc5af69faaa12ffc0535dbe4aca9e9707011","1614707337",2021-03-02 17:48:57,Sell,16000, HOPR, 13015.893265364, DAI,0.81349333,DAI per HOPR,Uniswap v2
"0x88988a06fdd3c531ba09825e789dcd16b8114f2f8b3087218ee613a2b56f0cf6","1614707381",2021-03-02 17:49:41,Sell,15992, HOPR, 12988.6427822143, DAI,0.81219627,DAI per HOPR,Uniswap v2
"0x43b1f588b5efd6bd74f4562b9df362103f3ba2cc95cf403c070df8efdaa1d83f","1614707541",2021-03-02 17:52:21,Sell,37034.519221294, HOPR, 30000, DAI,0.81005507,DAI per HOPR,Uniswap v2
"0x1fa47e8752d7f4fec73b8f5e35531e062f386b9e29727b961f7eeeb03d1e43f6","1614707618",2021-03-02 17:53:38,Buy,7494.16560128249, DAI, 9208.77407288208, HOPR,0.81380709,DAI per HOPR,Uniswap v2
"0xf0bae18a20014c132dc89087c56a9f05e267a33f5eb966faec6de865e449d949","1614708261",2021-03-02 18:04:21,Sell,5000, HOPR, 4045.51473466708, DAI,0.80910295,DAI per HOPR,Uniswap v2
"0xe21c323f3253ff2eeca0bc1172bedbf627fc87a00d1c2f7a47c7cc9fca7f9200","1614708292",2021-03-02 18:04:52,Sell,6526.96, HOPR, 5277.95528215608, DAI,0.80863913,DAI per HOPR,Uniswap v2
"0x968c0c5ea2ffddef10a554c7af4c447effc7a46e9eedff2623c57492bc44d06a","1614708477",2021-03-02 18:07:57,Buy,244.11633415, DAI, 300.169897820008, HOPR,0.81326054,DAI per HOPR,Uniswap v2
"0x3d203d1b9172a0474bfb3ebbbb255c92768160df932188ebafc99371061e3474","1614708727",2021-03-02 18:12:07,Sell,4997, HOPR, 4038.57460886982, DAI,0.80819984,DAI per HOPR,Uniswap v2
"0x70feacebfc9c9302a5a10c1fa03688b16a955ed56ab079194e55e366ba373783","1614708797",2021-03-02 18:13:17,Sell,12694.1903340624, HOPR, 10250.428320644, DAI,0.80748973,DAI per HOPR,Uniswap v2
"0x308cd302bfb3b82d435486490ac26abdc4658f0b70e1b5bc5cf60cc9ecc64bcd","1614708968",2021-03-02 18:16:08,Sell,15172.5951194813, HOPR, 12234.762257792, DAI,0.80637242,DAI per HOPR,Uniswap v2
"0xf8af9c3ccde7c61af56f5d3f8ceb5e732df881a9ba8f2a0bb138182c2cd08c73","1614709345",2021-03-02 18:22:25,Buy,606.569450006352, DAI, 748.250240704704, HOPR,0.81065052,DAI per HOPR,Uniswap v2
"0x0286be4572501f647adc7fd94fd5acfddfc09e6706bccb0349cdeafdbcc963f4","1614709424",2021-03-02 18:23:44,Buy,659.42253473214, DAI, 813.385331303102, HOPR,0.81071358,DAI per HOPR,Uniswap v2
"0x3fd3d456a696860454f2cd23a91f6f86c8cfb5465a11cda213229e39b2032765","1614709834",2021-03-02 18:30:34,Sell,40000, HOPR, 32171.7569715198, DAI,0.80429392,DAI per HOPR,Uniswap v2
"0xee7ba1c1564b3e9afe9fff77cc5fd66474b50835e39e3e6c34d0b9e3dfa47c41","1614709952",2021-03-02 18:32:32,Sell,16196.051062957, HOPR, 12990.1081702896, DAI,0.80205404,DAI per HOPR,Uniswap v2
"0x220e0087daf909197a053f806534b1a218b8c576fe22ec7577fd4d52a332bdc0","1614710222",2021-03-02 18:37:02,Buy,9680.64088109278, DAI, 12000, HOPR,0.80672007,DAI per HOPR,Uniswap v2
"0x40a66e6d2e787965a94f551e7565bcfa9141628c93afeba6c644c60186f248b8","1614710993",2021-03-02 18:49:53,Sell,9500, HOPR, 7618.89465017541, DAI,0.80198891,DAI per HOPR,Uniswap v2
"0xfdf40c1883fb087d57777deb72fc662a3b69ff8b492fbdd96758cda0446b1234","1614711065",2021-03-02 18:51:05,Sell,8751.05365253146, HOPR, 7011.90382364922, DAI,0.80126395,DAI per HOPR,Uniswap v2
"0x1b25ac424c672aa74caf2accd3c8f5bd9cc32ee15734ad546c4815ae50d43638","1614711163",2021-03-02 18:52:43,Sell,3614.78970240945, HOPR, 2894.62605631551, DAI,0.80077302,DAI per HOPR,Uniswap v2
"0x55cfa0ec358d09ec8bf5455cb127e84ab7b4472dcfce904e04bd1d987b7a5c37","1614711476",2021-03-02 18:57:56,Sell,854.058850192054, HOPR, 0.466781672920108, ETH,0.00054655,ETH per HOPR,Uniswap v2
"0x2dc43237f442b9289ed0f4b70e004fa0fb88e5a67a682c31e75f79765007a8f5","1614711554",2021-03-02 18:59:14,Sell,5015, HOPR, 4014.16146263109, DAI,0.80043100,DAI per HOPR,Uniswap v2
"0xe681017e472050f55d87d41f9f939de72470f8c230dbe130cadeac767a413e75","1614711591",2021-03-02 18:59:51,Sell,6140.35279550881, HOPR, 4912.21574122217, DAI,0.79998917,DAI per HOPR,Uniswap v2
"0x7072704b21fab3e155d225f776ab696daad61ba005fc7a34072489e535612667","1614711596",2021-03-02 18:59:56,Buy,1345.77733854604, DAI, 1672.53651848265, HOPR,0.80463256,DAI per HOPR,Uniswap v2
"0xcf0022059ce4377c9a3371bbadebcf25912a37c72066c1b636862d19ed54ad85","1614711954",2021-03-02 19:05:54,Buy,804.739356016058, DAI, 1000, HOPR,0.80473936,DAI per HOPR,Uniswap v2
"0xdd3768f8c2c36bd1a0a3697c8ec88515195554c9993a76a2e6fe19c4fe0269a0","1614712665",2021-03-02 19:17:45,Sell,15992, HOPR, 12782.8243731157, DAI,0.79932619,DAI per HOPR,Uniswap v2
"0x1ae0a388f9870d156cc26a1eedad82146a4cd1c32f731c5141bd27c09a547e95","1614712695",2021-03-02 19:18:15,Sell,5629.68834440334, HOPR, 4495.14321169697, DAI,0.79847106,DAI per HOPR,Uniswap v2
"0x8c28269df620cc2a63bcd4b6d8916ce992235a1e6ae2bab7664aed4384e73ca3","1614712696",2021-03-02 19:18:16,Sell,3315.83668404214, HOPR, 2646.42834835461, DAI,0.79811782,DAI per HOPR,Uniswap v2
"0x650812cb66bc5eae6934a863f02b9eb1f52f4ce493d67c6c2737e74179d3b833","1614713481",2021-03-02 19:31:21,Buy,487.745136306931, DAI, 607.539464631494, HOPR,0.80282050,DAI per HOPR,Uniswap v2
"0x018b62cdc040e89c75573714bf618b63f1c7387c201edf48cc14dd73aa502bf1","1614713494",2021-03-02 19:31:34,Sell,13612.8547158205, HOPR, 10856.2379059846, DAI,0.79749899,DAI per HOPR,Uniswap v2
"0xcbcf718cd7b6a24cb03a5b211909ea57d286fb3127826bdd66521b6b459f3a58","1614713580",2021-03-02 19:33:00,Sell,7327.10008195888, HOPR, 5837.30944927173, DAI,0.79667391,DAI per HOPR,Uniswap v2
"0x16d1b61b5da8115abfcdbd7c6edbc8892512551a3d9d97cc113af8f79e6606ff","1614713899",2021-03-02 19:38:19,Sell,15000, HOPR, 11936.9486315112, DAI,0.79579658,DAI per HOPR,Uniswap v2
"0xd722fc0fa054649e93c4139644074590de120628ff09333ed97fc46cc798e43f","1614714074",2021-03-02 19:41:14,Buy,243.43578, DAI, 304.290370802251, HOPR,0.80001145,DAI per HOPR,Uniswap v2
"0xe61159e366e1dfc39597faca513919450573f210f239ecee713275ddb96e2fae","1614714074",2021-03-02 19:41:14,Sell,6305.29216260967, HOPR, 5012.60372084168, DAI,0.79498358,DAI per HOPR,Uniswap v2
"0x9c44eb4b3d443a8a70fc39e2760f8ffeaa8c6fe74f688ff325331bc412cc3a84","1614714175",2021-03-02 19:42:55,Buy,4454.55486297426, DAI, 5569.96228563685, HOPR,0.79974596,DAI per HOPR,Uniswap v2
"0x2759b51289fd25364f2b24e4a41b5fa946c02d6747c1e6ce276e23b215c68f5e","1614714217",2021-03-02 19:43:37,Sell,15813.1104571602, HOPR, 12564.3873768133, DAI,0.79455509,DAI per HOPR,Uniswap v2
"0x062c7a68697ebec5e57f9044f2c7cdb1e95e85e2a64c9d815724bb1536197b09","1614714217",2021-03-02 19:43:37,Sell,476566.058892918, HOPR, 369688.057300556, DAI,0.77573308,DAI per HOPR,Uniswap v2
"0xb9891e02753640bcf2aeb48e66b4012fce54e9de61e1e1f8722910e8121a66ed","1614714217",2021-03-02 19:43:37,Buy,12066.1406218022, DAI, 15813.1104571602, HOPR,0.76304663,DAI per HOPR,Uniswap v2
"0x5f3ef66b2b5bdae02a13aa4a29fab66dbd043c1c5fff8aac42766635a8212011","1614714263",2021-03-02 19:44:23,Sell,1216.61840570829, HOPR, 0.63851571128909, ETH,0.00052483,ETH per HOPR,Uniswap v2
"0xdb8322c1dbff0e7499ea2a92e61434ff81bd8ef9ab118f37a0dcc7a4b73f2b97","1614714420",2021-03-02 19:47:00,Buy,4329.43782014523, DAI, 5667.99020608547, HOPR,0.76384003,DAI per HOPR,Uniswap v2
"0xdb8322c1dbff0e7499ea2a92e61434ff81bd8ef9ab118f37a0dcc7a4b73f2b97","1614714420",2021-03-02 19:47:00,Buy,2.99836682151785, WETH, 5667.99020608547, HOPR,0.00052900,WETH per HOPR,Unknown
"0x7af3be05647310cf9fc502a980f57ef357042bfd851c77dd693a6c0a0eab859e","1614714494",2021-03-02 19:48:14,Buy,131.96245668, DAI, 172.713038287845, HOPR,0.76405614,DAI per HOPR,Uniswap v2
"0x5815a90d05a25dacd6c1c6ae1b7c3dc22878ce5060575a73920504b72340ac17","1614714754",2021-03-02 19:52:34,Sell,7325.20658528465, HOPR, 5561.42305549975, DAI,0.75921723,DAI per HOPR,Uniswap v2
"0xd7b47eee51573adbd31c2cf69c980d153f542a16a0713ac4e10ca39e883f7607","1614714763",2021-03-02 19:52:43,Buy,9932.03267689693, DAI, 13000, HOPR,0.76400251,DAI per HOPR,Uniswap v2
"0x7e4661ac7e36534f02220dca85595d15d6b00436741e7174e6f8424cbd181330","1614714947",2021-03-02 19:55:47,Buy,445.534060358711, DAI, 582.774317222462, HOPR,0.76450531,DAI per HOPR,Uniswap v2
"0xac72f3cf287cd379430a9ac68bad3c3117e519d48b83509e3a369a82e84741c4","1614715016",2021-03-02 19:56:56,Buy,3058.69869557908, DAI, 4000, HOPR,0.76467467,DAI per HOPR,Uniswap v2
"0xcaed9af0279bb9e6f021b21948e5ce9c9c78635ad68e3a9b538b8c969e831786","1614715060",2021-03-02 19:57:40,Sell,6463.86768814179, HOPR, 4912.56655363906, DAI,0.76000419,DAI per HOPR,Uniswap v2
"0xd0b1002a1eb7af70a0e2ca0f7b0461243c1c436db63c63631f5d43c7bbcf5d97","1614715356",2021-03-02 20:02:36,Buy,0.25, ETH, 480.353995736149, HOPR,0.00052045,ETH per HOPR,Uniswap v2
"0xf72c8ac4cf5749ea2437dce9050a2f3d705e327939ed8bec2bcd420f2781b0a1","1614715629",2021-03-02 20:07:09,Sell,25693.1245164214, HOPR, 19496.6593835845, DAI,0.75882789,DAI per HOPR,Uniswap v2
"0xc38373b6629b346fbc0354a090f73dc3471c3f2a9eedebe530b2c36d473ea0ae","1614715842",2021-03-02 20:10:42,Sell,5000, HOPR, 3788.52497844275, DAI,0.75770500,DAI per HOPR,Uniswap v2
"0xe166dd8341d0613aff7f0840bd1e12dac20a4450f2be64619c38acc5ee201ea4","1614716118",2021-03-02 20:15:18,Buy,0.1, ETH, 189.661755487307, HOPR,0.00052725,ETH per HOPR,Uniswap v2
"0x99d8d5509391915f7641047dd4cd14ae2ca3388217892776297e4df8d25885c3","1614716272",2021-03-02 20:17:52,Sell,15992, HOPR, 12104.9863761783, DAI,0.75694012,DAI per HOPR,Uniswap v2
"0x71bf3edd6a72f99e86a721445fc955eb5f120cd4137908b8338f722074aad1ae","1614716338",2021-03-02 20:18:58,Buy,2283.07609306027, DAI, 3000, HOPR,0.76102536,DAI per HOPR,Uniswap v2
"0xc1da7735d35b33bd5c5a5d792e249bff3856c7e451d58483561502abd20d5714","1614716461",2021-03-02 20:21:01,Sell,4100, HOPR, 3101.34961249756, DAI,0.75642673,DAI per HOPR,Uniswap v2
"0x086ad863e1ac3d59eb9786020b001491ed89715f2aec419238da53119c7b99bc","1614716594",2021-03-02 20:23:14,Buy,1008.94175301166, DAI, 1326.0124803937, HOPR,0.76088405,DAI per HOPR,Uniswap v2
"0xf32c299cfc3d5bcbf1dcc8d81fce1024a057c8d5031ea0cb7c46021cfd40a5ce","1614716695",2021-03-02 20:24:55,Sell,1831.1609992245, HOPR, 1384.92085465964, DAI,0.75630753,DAI per HOPR,Uniswap v2
"0x6c24ed7faa0e8f6c997ad4405973d7bc600a2549280a1d9dfeed2ef4382ff61b","1614716888",2021-03-02 20:28:08,Sell,15992, HOPR, 12084.5167461507, DAI,0.75566013,DAI per HOPR,Uniswap v2
"0xc7f90fd499b130d137cc6ba3913563b9dd60a38ebd63c3db2f9930f7fa85c35d","1614716980",2021-03-02 20:29:40,Buy,2510, DAI, 3303.71840783874, HOPR,0.75974998,DAI per HOPR,Uniswap v2
"0xe7f3551f70154068b8cf1d8bb03f42b29e9dfc46e9f9b703662a4e106c111fd2","1614717310",2021-03-02 20:35:10,Buy,99.543760467421, DAI, 131, HOPR,0.75987603,DAI per HOPR,Uniswap v2
"0x60e00408653091efcac6c2ca39c6655343a51075b803a84e6163126b703ebf73","1614717396",2021-03-02 20:36:36,Buy,7759.23417076564, DAI, 10206.1000222477, HOPR,0.76025457,DAI per HOPR,Uniswap v2
"0xa62c3f72e07a515a3b78e13aa74149f7d6553ee280d727bf1e5f0ae2db5e2fd7","1614717416",2021-03-02 20:36:56,Buy,84.52206767113, DAI, 111.120596292253, HOPR,0.76063368,DAI per HOPR,Uniswap v2
"0x5b1d596330ea2f7947d7b15edbe3ead133df74764ef4c27b677623d52f024549","1614717700",2021-03-02 20:41:40,Buy,292.646355880897, DAI, 384.731004715195, HOPR,0.76065186,DAI per HOPR,Uniswap v2
"0xd549f43cbeeef780f079693cc2dbef356060018af79048bf7f691914b4009f55","1614718060",2021-03-02 20:47:40,Sell,7251.32922794677, HOPR, 5480.88476146021, DAI,0.75584553,DAI per HOPR,Uniswap v2
"0xcd9737764f2758a25c18129911214c99af9e31a4a73bd7b339feeb204f87827e","1614718115",2021-03-02 20:48:35,Buy,228.04393558913, DAI, 300, HOPR,0.76014645,DAI per HOPR,Uniswap v2
"0x4a7c17fe65895fd96dc4b9c982b8072b1a0fedafcb0d084a8bb3d78affaac499","1614718644",2021-03-02 20:57:24,Buy,1456.7636868456, DAI, 1916.22034392764, HOPR,0.76022765,DAI per HOPR,Uniswap v2
"0xa94fc5452b382b2a025fcae7053ceccc3ee2000060c13f38488ed7af539328db","1614718845",2021-03-02 21:00:45,Sell,15992, HOPR, 12076.5669296189, DAI,0.75516301,DAI per HOPR,Uniswap v2
"0x9c6bc0afdd96d3bc1800debac25a4269b1b11889e08d979a66c6e140b5becf68","1614718868",2021-03-02 21:01:08,Buy,1446.28546300578, DAI, 1905.01446182168, HOPR,0.75919920,DAI per HOPR,Uniswap v2
"0xd1274410dc7952d5ebbb644953c2439e895363de49b71158a5c73b3dbba5a188","1614719371",2021-03-02 21:09:31,Sell,4835.24638053169, HOPR, 3648.41164076959, DAI,0.75454514,DAI per HOPR,Uniswap v2
"0xdf209141bca91ebe0cdd557ad6183fcf409b4a6dcf731e9f1747610a6d7f09aa","1614719426",2021-03-02 21:10:26,Buy,292.531240802202, DAI, 385.452066504679, HOPR,0.75893027,DAI per HOPR,Uniswap v2
"0xb694ec9e899130624c931e5ad910fa0d67c6620f23722a4ec8731c3d1b13cfed","1614719591",2021-03-02 21:13:11,Buy,5936.35019297517, DAI, 7818.90742261443, HOPR,0.75923014,DAI per HOPR,Uniswap v2
"0x3591a30b24ec7e0ad3cbdf074cb9f69a4f40d6d4d49eea41d021f2452cd812dc","1614720140",2021-03-02 21:22:20,Buy,732.078635637892, DAI, 963.82937426775, HOPR,0.75955211,DAI per HOPR,Uniswap v2
"0xdfed895e5a4c2c89834344919ecfba66ed025ab5eb2925b586b876da99181add","1614720209",2021-03-02 21:23:29,Buy,0.289854631195588, ETH, 541.934518084486, HOPR,0.00053485,ETH per HOPR,Uniswap v2
"0x65a3bd6ae971aed320021de0616cda729b13500d2b2c98ad7516228843980a15","1614720314",2021-03-02 21:25:14,Buy,429.178598029036, DAI, 565, HOPR,0.75960814,DAI per HOPR,Uniswap v2
